,env,rewardfun,iteration,rewards,rewards_variance,durations,detected,missed,ttf,napfd,recall,avg_precision,step
111,apache_commons,tcfail,28,0.008346104510634191,0.01659415964015436,0.10063656738826207,2.107142857142857,0.17857142857142858,355.60714285714283,0.208115405773009,0.9404761904761905,123.0,134.42857142857142
112,apache_commons,tcfail,29,0.007963937466749855,0.015836349716054656,0.10053741080420357,2.0,0.2857142857142857,433.32142857142856,0.12289177257694942,0.9047619047619048,123.0,134.42857142857142
113,apache_commons,tcfail,3,0.008023385061408718,0.01595163688130485,0.10067704745701381,2.0,0.2857142857142857,300.2857142857143,0.2913262946773819,0.9047619047619048,123.0,134.42857142857142
114,apache_commons,tcfail,4,0.008131610169633827,0.016167759142881658,0.10645408289773124,2.0357142857142856,0.25,284.2142857142857,0.3462749618079825,0.9166666666666667,123.0,134.42857142857142
115,apache_commons,tcfail,5,0.008454329618859299,0.01681028190173117,0.10139452559607369,2.142857142857143,0.14285714285714285,306.82142857142856,0.3475318831975751,0.9523809523809524,123.0,134.42857142857142
116,apache_commons,tcfail,6,0.0084951143499319,0.01688736792728853,0.09998585496629987,2.107142857142857,0.17857142857142858,297.39285714285717,0.33377480096223355,0.9404761904761905,123.0,134.42857142857142
117,apache_commons,tcfail,7,0.008817833799157373,0.01752989068613804,0.12022832461765834,2.2142857142857144,0.07142857142857142,350.92857142857144,0.30903077353406594,0.9761904761904762,123.0,134.42857142857142
118,apache_commons,tcfail,8,0.008817833799157373,0.01752989068613804,0.09878775903156825,2.2142857142857144,0.07142857142857142,292.35714285714283,0.42956211431152547,0.9761904761904762,123.0,134.42857142857142
119,apache_commons,tcfail,9,0.008454329618859299,0.01681028190173117,0.09974556309836251,2.142857142857143,0.14285714285714285,304.0357142857143,0.349231725022508,0.9523809523809524,123.0,134.42857142857142
120,apache_drill,add_tcfail_1,0,0.30918251525729035,0.36155719822443744,0.031251137073223405,4.884615384615385,2.923076923076923,3.730769230769231,0.5912662119561806,0.7553224553224553,123.0,100.88461538461539
121,apache_drill,add_tcfail_1,1,0.3041566645077554,0.3551104661397791,0.02336436051588792,4.384615384615385,3.423076923076923,4.153846153846154,0.5587206385007922,0.7484136234136234,123.0,100.88461538461539
122,apache_drill,add_tcfail_1,10,0.3077687938435689,0.3581125521801058,0.023682365050682656,5.0,2.8076923076923075,4.538461538461538,0.5598389040013473,0.7468466718466718,123.0,100.88461538461539
123,apache_drill,add_tcfail_1,11,0.3155077423062016,0.3701249071576675,0.025635141592759352,4.769230769230769,3.0384615384615383,3.423076923076923,0.6080413065494554,0.7885845635845635,123.0,100.88461538461539
124,apache_drill,add_tcfail_1,12,0.3035363326374235,0.35509390490285686,0.023543898875896748,4.653846153846154,3.1538461538461537,4.769230769230769,0.5741663583756519,0.7477725977725977,123.0,100.88461538461539
125,apache_drill,add_tcfail_1,13,0.3088214254225163,0.3598393793695369,0.0261918673148522,5.0,2.8076923076923075,4.6923076923076925,0.5576218043269859,0.7468466718466718,123.0,100.88461538461539
126,apache_drill,add_tcfail_1,14,0.30008961669070755,0.3487948212979518,0.022424092659583457,4.1923076923076925,3.6153846153846154,4.269230769230769,0.5554490828624771,0.7408637658637658,123.0,100.88461538461539
127,apache_drill,add_tcfail_1,15,0.3111705609953361,0.364671833589894,0.025129290727468636,4.884615384615385,2.923076923076923,3.6538461538461537,0.5767910136185507,0.7646529396529397,123.0,100.88461538461539
128,apache_drill,add_tcfail_1,16,0.309091558916334,0.36249665606845605,0.024288553457993727,4.6923076923076925,3.1153846153846154,4.115384615384615,0.5611043321199652,0.76002331002331,123.0,100.88461538461539
129,apache_drill,add_tcfail_1,17,0.30300021960131046,0.3529168643389138,0.020728276326106146,4.461538461538462,3.3461538461538463,3.8076923076923075,0.5677598609386065,0.7428580678580678,123.0,100.88461538461539
130,apache_drill,add_tcfail_1,18,0.2956067684578593,0.34137406569307455,0.028660104824946478,3.9615384615384617,3.8461538461538463,5.153846153846154,0.5691564582299496,0.7330290080290081,123.0,100.88461538461539
131,apache_drill,add_tcfail_1,19,0.29392097496460484,0.339975414057137,0.02241948017707238,4.0,3.8076923076923075,4.538461538461538,0.580171755108708,0.7047138047138047,123.0,100.88461538461539
132,apache_drill,add_tcfail_1,2,0.3056116924101517,0.3546485010218019,0.02692889250241793,4.346153846153846,3.4615384615384617,4.6923076923076925,0.5594223340079902,0.7603794353794354,123.0,100.88461538461539
133,apache_drill,add_tcfail_1,20,0.30591082251191337,0.3588519894653395,0.01883100546323336,4.730769230769231,3.076923076923077,4.5,0.5440777830870709,0.7416472416472417,123.0,100.88461538461539
134,apache_drill,add_tcfail_1,21,0.2973737834485585,0.34483437977188924,0.02776645697080172,4.038461538461538,3.769230769230769,4.076923076923077,0.5557885321011935,0.7365190365190366,123.0,100.88461538461539
135,apache_drill,add_tcfail_1,22,0.3020776624287533,0.35207624688934364,0.02548980712890625,4.1923076923076925,3.6153846153846154,5.115384615384615,0.5484356267117974,0.746989121989122,123.0,100.88461538461539
136,apache_drill,add_tcfail_1,23,0.2958408924419833,0.341503660237749,0.018065810203552246,4.653846153846154,3.1538461538461537,4.8076923076923075,0.5450927553350969,0.7128010878010879,123.0,100.88461538461539
137,apache_drill,add_tcfail_1,24,0.30053477338586426,0.34944194723442956,0.01979488592881423,4.1923076923076925,3.6153846153846154,5.0,0.549859258026594,0.7536842786842788,123.0,100.88461538461539
